"index","Date and time"," water level (m ODN)"," flag"," HW=1 or LW=0"
"7733","17/07/1917 07:10:00"," -2.1795","0",""
"7734","17/07/1917 12:32:00","  3.1796","1",""
"7735","17/07/1917 13:00:00","  3.2304","1",""
"7736","17/07/1917 19:48:00"," -2.4335","0",""
"7737","18/07/1917 01:30:00","  3.3066","1",""
"7738","18/07/1917 08:02:00"," -2.2303","0",""
"7739","18/07/1917 13:45:00","  3.2304","1",""
"7740","18/07/1917 20:52:00"," -2.7383","0",""
"7741","19/07/1917 02:08:00","  2.7986","1",""
"7742","19/07/1917 08:55:00"," -2.5351","0",""
"7743","19/07/1917 14:25:00","  3.4082","1",""
"7744","19/07/1917 21:15:00"," -2.4335","0",""
"7745","20/07/1917 02:40:00","  3.8146","1",""
"7746","20/07/1917 09:30:00"," -2.1795","0",""
"7747","20/07/1917 14:52:00","  3.6876","1",""
"7748","20/07/1917 22:05:00"," -2.6113","0",""
"7749","21/07/1917 03:25:00","  3.6622","1",""
"7750","21/07/1917 09:50:00"," -2.3573","0",""
"7751","21/07/1917 15:22:00","  3.7384","1",""
"7752","21/07/1917 22:30:00"," -2.6367","0",""
"7753","22/07/1917 03:50:00","  3.5606","1",""
"7754","22/07/1917 10:30:00"," -2.4843","0",""
"7755","22/07/1917 16:00:00","  3.5860","1",""
"7756","22/07/1917 23:10:00"," -2.7637","0",""
"7757","23/07/1917 04:28:00","  3.3574","1",""
"7758","23/07/1917 11:03:00"," -2.5605","0",""
"7759","23/07/1917 16:30:00","  3.4082","1",""
"7760","23/07/1917 23:35:00"," -2.6875","0",""
"7761","24/07/1917 05:00:00","  3.3066","1",""
"7762","24/07/1917 11:30:00"," -2.4335","0",""
"7763","24/07/1917 12:00:00"," -2.5859","0",""
"7764","24/07/1917 17:06:00","  3.3066","1",""
"7765","25/07/1917 05:33:00","  3.2050","1",""
"7766","25/07/1917 11:55:00"," -2.3319","0",""
"7767","25/07/1917 17:38:00","  3.2050","1",""
"7768","26/07/1917 06:02:00","  3.0526","1",""
"7769","26/07/1917 12:20:00"," -2.2303","0",""
"7770","26/07/1917 12:22:00"," -2.4589","0",""
"7771","26/07/1917 18:10:00","  2.9002","1",""
"7772","27/07/1917 06:48:00","  2.8748","1",""
"7773","27/07/1917 12:48:00"," -2.0271","0",""
"7774","27/07/1917 12:50:00"," -2.3827","0",""
"7775","27/07/1917 18:45:00","  2.9002","1",""
"7776","28/07/1917 01:20:00"," -2.1033","0",""
"7777","28/07/1917 07:30:00","  2.8240","1",""
"7778","28/07/1917 13:25:00"," -1.9255","0",""
"7779","28/07/1917 19:40:00","  2.6716","1",""
"7780","29/07/1917 02:00:00"," -2.0525","0",""
"7781","29/07/1917 08:30:00","  2.6462","1",""
"7782","29/07/1917 14:20:00"," -1.6716","0",""
"7783","29/07/1917 20:50:00","  2.6462","1",""
"7784","30/07/1917 03:10:00"," -1.8747","0",""
"7785","30/07/1917 09:50:00","  2.6716","1",""
"7786","30/07/1917 15:55:00"," -1.7478","0",""
"7787","30/07/1917 22:13:00","  2.9510","1",""
"7788","31/07/1917 04:15:00"," -1.3160","0",""
"7789","31/07/1917 10:55:00","  3.0780","1",""
"7790","31/07/1917 17:25:00"," -1.7732","0",""
"7791","31/07/1917 23:35:00","  3.0272","1",""
"7792","01/08/1917 06:12:00"," -2.2303","0",""
"7793","01/08/1917 12:05:00","  3.0780","1",""
"7794","01/08/1917 19:00:00"," -2.2303","0",""
"7795","02/08/1917 07:43:00"," -2.3319","0",""
"7796","02/08/1917 12:33:00","  3.5098","1",""
"7797","02/08/1917 12:58:00","  3.3574","1",""
"7798","02/08/1917 20:00:00"," -2.3827","0",""
"7799","03/08/1917 01:32:00","  3.7384","1",""
"7800","03/08/1917 08:35:00"," -2.4589","0",""
"7801","03/08/1917 14:00:00","  3.6368","1",""
"7802","03/08/1917 21:20:00"," -2.7383","0",""
"7803","04/08/1917 02:24:00","  4.0432","1",""
"7804","04/08/1917 09:30:00"," -2.3827","0",""
"7805","04/08/1917 14:33:00","  4.1194","1",""
"7806","04/08/1917 22:20:00"," -2.7383","0",""
"7807","05/08/1917 03:17:00","  4.1702","1",""
"7808","05/08/1917 10:23:00"," -2.5351","0",""
"7809","05/08/1917 15:20:00","  4.1194","1",""
"7810","05/08/1917 23:10:00"," -2.8399","0",""
"7811","06/08/1917 04:03:00","  4.1702","1",""
"7812","06/08/1917 11:10:00"," -2.5605","0",""
"7813","06/08/1917 16:08:00","  4.1448","1",""
"7814","06/08/1917 23:50:00"," -2.8399","0",""
"7815","07/08/1917 04:48:00","  4.0178","1",""
"7816","07/08/1917 11:50:00"," -2.5859","0",""
"7817","07/08/1917 16:50:00","  4.0432","1",""
"7818","08/08/1917 05:33:00","  3.7892","1",""
"7819","08/08/1917 12:20:00"," -2.5351","0",""
"7820","08/08/1917 12:32:00"," -2.8907","0",""
"7821","08/08/1917 17:35:00","  3.9162","1",""
"7822","09/08/1917 01:00:00"," -2.6621","0",""
"7823","09/08/1917 06:15:00","  3.4844","1",""
"7824","09/08/1917 12:58:00"," -2.5605","0",""
"7825","09/08/1917 18:20:00","  3.4590","1",""
"7826","10/08/1917 01:20:00"," -2.4589","0",""
"7827","10/08/1917 07:00:00","  3.1542","1",""
"7828","10/08/1917 13:30:00"," -2.2811","0",""
"7829","10/08/1917 19:15:00","  3.1796","1",""
"7830","11/08/1917 01:35:00"," -2.0271","0",""
"7831","11/08/1917 07:50:00","  2.8240","1",""
"7832","11/08/1917 13:50:00"," -2.0271","0",""
"7833","11/08/1917 20:10:00","  2.9002","1",""
"7834","12/08/1917 02:28:00"," -1.9001","0",""
"7835","12/08/1917 08:50:00","  2.5192","1",""
"7836","12/08/1917 15:00:00"," -1.9255","0",""
"7837","12/08/1917 21:30:00","  2.6970","1",""
"7838","13/08/1917 03:40:00"," -1.7224","0",""
"7839","13/08/1917 10:15:00","  2.6462","1",""
"7840","13/08/1917 16:40:00"," -1.9509","0",""
"7841","13/08/1917 23:00:00","  2.9764","1",""
"7842","14/08/1917 05:10:00"," -1.7224","0",""
"7843","14/08/1917 11:40:00","  2.9510","1",""
"7844","14/08/1917 18:15:00"," -2.1795","0",""
"7845","15/08/1917 06:40:00"," -2.0017","0",""
"7846","15/08/1917 12:10:00","  3.1034","1",""
"7847","15/08/1917 12:32:00","  3.1034","1",""
"7848","15/08/1917 19:12:00"," -2.2557","0",""
"7849","16/08/1917 01:00:00","  3.2812","1",""
"7850","16/08/1917 07:30:00"," -2.1541","0",""
"7851","16/08/1917 13:20:00","  3.2050","1",""
"7852","16/08/1917 20:15:00"," -2.4589","0",""
"7853","17/08/1917 01:50:00","  3.4082","1",""
"7854","17/08/1917 08:30:00"," -2.3573","0",""
"7855","17/08/1917 13:53:00","  3.2304","1",""
"7856","17/08/1917 21:10:00"," -2.8145","0",""
"7857","18/08/1917 02:30:00","  3.3574","1",""
"7858","18/08/1917 09:05:00"," -2.4843","0",""
"7859","18/08/1917 14:20:00","  3.3574","1",""
"7860","18/08/1917 21:32:00"," -2.7129","0",""
"7861","19/08/1917 02:45:00","  3.5606","1",""
"7862","19/08/1917 09:40:00"," -2.5859","0",""
"7863","19/08/1917 14:52:00","  3.5860","1",""
"7864","19/08/1917 22:08:00"," -2.7637","0",""
"7865","20/08/1917 03:17:00","  3.5606","1",""
"7866","20/08/1917 10:05:00"," -2.5351","0",""
"7867","20/08/1917 15:25:00","  3.6114","1",""
"7868","20/08/1917 22:38:00"," -2.7383","0",""
"7869","21/08/1917 03:50:00","  3.5098","1",""
"7870","21/08/1917 10:37:00"," -2.5859","0",""
"7871","21/08/1917 15:55:00","  3.5098","1",""
"7872","21/08/1917 23:05:00"," -2.7383","0",""
"7873","22/08/1917 04:25:00","  3.5098","1",""
"7874","22/08/1917 11:00:00"," -2.4335","0",""
"7875","22/08/1917 16:25:00","  3.4590","1",""
"7876","22/08/1917 23:25:00"," -2.3065","0",""
"7877","23/08/1917 04:50:00","  3.3320","1",""
"7878","23/08/1917 11:35:00"," -2.4589","0",""
"7879","23/08/1917 16:45:00","  3.1034","1",""
"7880","23/08/1917 23:48:00"," -2.3065","0",""
"7881","24/08/1917 05:05:00","  3.2558","1",""
"7882","24/08/1917 12:05:00"," -2.6875","0",""
"7883","24/08/1917 17:15:00","  2.4176","1",""
"7884","25/08/1917 05:56:00","  3.2050","1",""
"7885","25/08/1917 12:02:00"," -2.7129","0",""
"7886","25/08/1917 12:10:00"," -2.3319","0",""
"7887","25/08/1917 17:50:00","  2.9002","1",""
"7888","26/08/1917 06:33:00","  2.7986","1",""
"7889","26/08/1917 12:32:00"," -2.2557","0",""
"7890","26/08/1917 12:40:00"," -2.0779","0",""
"7891","26/08/1917 19:00:00","  2.7478","1",""
"7892","27/08/1917 01:18:00"," -2.1033","0",""
"7893","27/08/1917 07:32:00","  2.2906","1",""
"7894","27/08/1917 13:10:00"," -1.7986","0",""
"7895","27/08/1917 20:00:00","  2.6462","1",""
"7896","28/08/1917 02:35:00"," -1.6462","0",""
"7897","28/08/1917 08:35:00","  2.0367","1",""
"7898","28/08/1917 15:35:00"," -2.7129","0",""
"7899","28/08/1917 21:35:00","  1.7827","1",""
"7900","29/08/1917 03:55:00"," -2.1287","0",""
"7901","29/08/1917 10:00:00","  2.4430","1",""
"7902","29/08/1917 17:15:00"," -2.3827","0",""
"7903","29/08/1917 22:50:00","  3.0272","1",""
"7904","30/08/1917 06:00:00"," -2.2811","0",""
"7905","30/08/1917 11:30:00","  3.1034","1",""
"7906","30/08/1917 18:55:00"," -2.5605","0",""
"7907","31/08/1917 07:20:00"," -2.4589","0",""
"7908","31/08/1917 12:13:00","  3.6114","1",""
"7909","31/08/1917 12:35:00","  3.7130","1",""
"7910","31/08/1917 19:55:00"," -2.6875","0",""
"7911","01/09/1917 01:10:00","  3.9162","1",""
"7912","01/09/1917 08:25:00"," -2.6367","0",""
"7913","01/09/1917 13:30:00","  3.5860","1",""
"7914","01/09/1917 21:25:00"," -3.1955","0",""
"7915","02/09/1917 02:08:00","  3.9670","1",""
"7916","02/09/1917 09:20:00"," -2.7891","0",""
"7917","02/09/1917 14:10:00","  3.9670","1",""
"7918","02/09/1917 21:55:00"," -3.0431","0",""
"7919","03/09/1917 02:53:00","  4.2718","1",""
"7920","03/09/1917 10:03:00"," -2.6875","0",""
"7921","03/09/1917 15:00:00","  4.2718","1",""
"7922","03/09/1917 23:00:00"," -3.0939","0",""
"7923","04/09/1917 03:41:00","  4.0178","1",""
"7924","04/09/1917 10:52:00"," -2.8653","0",""
"7925","04/09/1917 15:47:00","  4.1702","1",""
"7926","04/09/1917 23:25:00"," -3.0177","0",""
"7927","05/09/1917 04:23:00","  4.0686","1",""
"7928","05/09/1917 11:20:00"," -2.6367","0",""
"7929","05/09/1917 16:28:00","  4.1702","1",""
"7930","05/09/1917 23:58:00"," -2.7383","0",""
"7931","06/09/1917 05:01:00","  3.7638","1",""
"7932","06/09/1917 12:00:00"," -2.6875","0",""
"7933","06/09/1917 17:10:00","  3.8654","1",""
"7934","07/09/1917 05:43:00","  3.4844","1",""
"7935","07/09/1917 12:23:00"," -2.4589","0",""
"7936","07/09/1917 12:30:00"," -2.7383","0",""
"7937","07/09/1917 17:55:00","  3.6622","1",""
"7938","08/09/1917 06:23:00","  3.0272","1",""
"7939","08/09/1917 12:35:00"," -2.2557","0",""
"7940","08/09/1917 12:45:00"," -2.2811","0",""
"7941","08/09/1917 18:42:00","  2.9256","1",""
"7942","09/09/1917 07:10:00","  2.8494","1",""
"7943","09/09/1917 12:55:00"," -2.1541","0",""
"7944","09/09/1917 13:10:00"," -1.7732","0",""
"7945","09/09/1917 19:40:00","  2.8748","1",""
"7946","10/09/1917 01:40:00"," -1.5700","0",""
"7947","10/09/1917 08:30:00","  2.3922","1",""
"7948","10/09/1917 14:40:00"," -1.8747","0",""
"7949","10/09/1917 21:20:00","  2.4938","1",""
"7950","11/09/1917 03:15:00"," -1.7732","0",""
"7951","11/09/1917 10:10:00","  2.3414","1",""
"7952","11/09/1917 16:15:00"," -1.9509","0",""
"7953","11/09/1917 22:45:00","  2.7478","1",""
"7954","12/09/1917 04:50:00"," -1.6462","0",""
"7955","12/09/1917 11:15:00","  2.6208","1",""
"7956","12/09/1917 17:45:00"," -2.1287","0",""
"7957","13/09/1917 06:25:00"," -2.0525","0",""
"7958","13/09/1917 12:03:00","  2.9256","1",""
"7959","13/09/1917 12:20:00","  2.6208","1",""
"7960","13/09/1917 19:15:00"," -2.7129","0",""
"7961","14/09/1917 06:40:00"," -2.1541","0",""
"7962","14/09/1917 12:40:00","  3.1796","1",""
"7963","14/09/1917 12:52:00","  2.4430","1",""
"7964","14/09/1917 19:40:00"," -2.1541","0",""
"7965","15/09/1917 01:20:00","  3.4844","1",""
"7966","15/09/1917 08:03:00"," -2.3827","0",""
"7967","15/09/1917 13:35:00","  3.3574","1",""
"7968","15/09/1917 20:35:00"," -2.6367","0",""
"7969","16/09/1917 02:00:00","  3.3066","1",""
"7970","16/09/1917 08:50:00"," -2.5859","0",""
"7971","16/09/1917 14:10:00","  3.5352","1",""
"7972","16/09/1917 21:10:00"," -2.5859","0",""
"7973","17/09/1917 02:30:00","  3.6114","1",""
"7974","17/09/1917 09:30:00"," -2.5859","0",""
"7975","17/09/1917 14:40:00","  3.4336","1",""
"7976","17/09/1917 21:52:00"," -2.7891","0",""
"7977","18/09/1917 03:00:00","  3.6114","1",""
"7978","18/09/1917 10:00:00"," -2.5859","0",""
"7979","18/09/1917 15:00:00","  3.6622","1",""
"7980","18/09/1917 22:25:00"," -2.7891","0",""
"7981","19/09/1917 03:25:00","  3.3574","1",""
"7982","19/09/1917 10:28:00"," -2.6875","0",""
"7983","19/09/1917 15:30:00","  3.8146","1",""
"7984","19/09/1917 22:30:00"," -2.3827","0",""
"7985","20/09/1917 03:50:00","  3.8654","1",""
"7986","20/09/1917 11:00:00"," -2.4843","0",""
"7987","20/09/1917 16:00:00","  3.2558","1",""
"7988","20/09/1917 23:30:00"," -3.0177","0",""
"7989","21/09/1917 04:40:00","  3.4082","1",""
"7990","21/09/1917 10:55:00"," -2.1795","0",""
"7991","21/09/1917 16:22:00","  3.4590","1",""
"7992","21/09/1917 23:20:00"," -2.1287","0",""
"7993","22/09/1917 04:53:00","  3.3066","1",""
"7994","22/09/1917 11:50:00"," -2.6367","0",""
"7995","22/09/1917 17:10:00","  2.8748","1",""
"7996","22/09/1917 23:43:00"," -2.4843","0",""
"7997","23/09/1917 05:30:00","  3.3828","1",""
"7998","23/09/1917 12:00:00"," -1.8747","0",""
"7999","23/09/1917 17:35:00","  3.2558","1",""
"8000","24/09/1917 06:28:00","  2.6970","1",""
"8001","24/09/1917 12:12:00"," -2.0779","0",""
"8002","24/09/1917 12:22:00"," -2.1795","0",""
"8003","24/09/1917 18:43:00","  2.6716","1",""
"8004","25/09/1917 07:15:00","  2.4938","1",""
"8005","25/09/1917 12:50:00"," -2.0017","0",""
"8006","25/09/1917 13:15:00"," -1.8239","0",""
"8007","25/09/1917 19:50:00","  2.7224","1",""
"8008","26/09/1917 02:10:00"," -1.6462","0",""
"8009","26/09/1917 08:40:00","  2.2653","1",""
"8010","26/09/1917 14:40:00"," -1.9763","0",""
"8011","26/09/1917 21:40:00","  2.4938","1",""
"8012","27/09/1917 03:35:00"," -1.6716","0",""
"8013","27/09/1917 10:12:00","  2.6970","1",""
"8014","27/09/1917 16:55:00"," -2.2049","0",""
"8015","27/09/1917 23:10:00","  2.9764","1",""
"8016","28/09/1917 05:30:00"," -2.0525","0",""
"8017","28/09/1917 11:30:00","  3.0018","1",""
"8018","28/09/1917 18:50:00"," -2.6875","0",""
"8019","29/09/1917 07:00:00"," -2.2303","0",""
"8020","29/09/1917 12:25:00","  3.6622","1",""
"8021","29/09/1917 12:33:00","  3.4082","1",""
"8022","29/09/1917 19:48:00"," -2.6621","0",""
"8023","30/09/1917 01:10:00","  3.5606","1",""
"8024","30/09/1917 08:10:00"," -2.7129","0",""
"8025","30/09/1917 13:20:00","  3.6114","1",""
"8026","30/09/1917 20:55:00"," -2.9923","0",""
"8027","01/10/1917 01:55:00","  3.8908","1",""
"8028","01/10/1917 08:58:00"," -2.6367","0",""
"8029","01/10/1917 14:00:00","  4.0178","1",""
"8030","01/10/1917 21:45:00"," -2.9923","0",""
"8031","02/10/1917 02:40:00","  3.9670","1",""
"8032","02/10/1917 09:45:00"," -2.6875","0",""
"8033","02/10/1917 14:45:00","  4.1702","1",""
"8034","02/10/1917 23:30:00"," -2.9923","0",""
"8035","03/10/1917 03:20:00","  4.0432","1",""
"8036","03/10/1917 10:30:00"," -2.6367","0",""
"8037","03/10/1917 15:22:00","  4.1702","1",""
"8038","03/10/1917 23:12:00"," -3.0177","0",""
"8039","04/10/1917 03:53:00","  3.4082","1",""
"8040","04/10/1917 11:10:00"," -2.8399","0",""
"8041","04/10/1917 15:55:00","  3.9924","1",""
"8042","04/10/1917 23:25:00"," -2.6875","0",""
"8043","05/10/1917 04:20:00","  3.9416","1",""
"8044","05/10/1917 11:25:00"," -2.5097","0",""
"8045","05/10/1917 12:00:00"," -2.4081","0",""
"8046","05/10/1917 16:50:00","  4.1448","1",""
"8047","06/10/1917 05:25:00","  3.4590","1",""
"8048","06/10/1917 12:00:00"," -2.3827","0",""
"8049","06/10/1917 17:30:00","  3.6114","1",""
"8050","07/10/1917 06:00:00","  2.9256","1",""
"8051","07/10/1917 12:02:00"," -1.9763","0",""
"8052","07/10/1917 12:22:00"," -2.3319","0",""
"8053","07/10/1917 18:08:00","  2.2906","1",""
"8054","08/10/1917 06:30:00","  2.5700","1",""
"8055","08/10/1917 12:00:00"," -2.1287","0",""
"8056","08/10/1917 12:40:00"," -1.6208","0",""
"8057","08/10/1917 19:05:00","  2.7478","1",""
"8058","09/10/1917 01:55:00"," -2.0779","0",""
"8059","09/10/1917 07:32:00","  2.1637","1",""
"8060","09/10/1917 14:05:00"," -1.5192","0",""
"8061","09/10/1917 20:37:00","  2.7224","1",""
"8062","10/10/1917 02:50:00"," -1.3414","0",""
"8063","10/10/1917 08:55:00","  2.4176","1",""
"8064","10/10/1917 15:30:00"," -1.8747","0",""
"8065","10/10/1917 22:10:00","  2.6970","1",""
"8066","11/10/1917 04:05:00"," -1.0112","0",""
"8067","11/10/1917 10:25:00","  2.4176","1",""
"8068","11/10/1917 17:00:00"," -2.0779","0",""
"8069","11/10/1917 23:25:00","  2.5954","1",""
"8070","12/10/1917 06:10:00"," -2.3065","0",""
"8071","12/10/1917 12:00:00","  2.3922","1",""
"8072","12/10/1917 18:10:00"," -2.1287","0",""
"8073","12/10/1917 23:32:00","  3.4336","1",""
"8074","13/10/1917 06:45:00"," -1.9001","0",""
"8075","13/10/1917 12:08:00","  3.4082","1",""
"8076","13/10/1917 19:10:00"," -2.1795","0",""
"8077","14/10/1917 07:10:00"," -1.9763","0",""
"8078","14/10/1917 12:30:00","  3.5352","1",""
"8079","14/10/1917 12:40:00","  3.3828","1",""
"8080","14/10/1917 19:50:00"," -2.4843","0",""
"8081","15/10/1917 01:15:00","  3.3574","1",""
"8082","15/10/1917 08:05:00"," -2.4843","0",""
"8083","15/10/1917 13:25:00","  3.3828","1",""
"8084","15/10/1917 20:33:00"," -2.6367","0",""
"8085","16/10/1917 01:47:00","  3.5352","1",""
"8086","16/10/1917 08:50:00"," -2.5351","0",""
"8087","16/10/1917 13:45:00","  2.9256","1",""
"8088","16/10/1917 21:20:00"," -2.9923","0",""
"8089","17/10/1917 02:05:00","  3.5352","1",""
"8090","17/10/1917 09:20:00"," -2.5351","0",""
"8091","17/10/1917 14:10:00","  3.6622","1",""
"8092","17/10/1917 21:42:00"," -2.6875","0",""
"8093","18/10/1917 02:40:00","  3.6622","1",""
"8094","18/10/1917 09:45:00"," -2.4843","0",""
"8095","18/10/1917 14:50:00","  3.7638","1",""
"8096","18/10/1917 22:10:00"," -2.5351","0",""
"8097","19/10/1917 03:15:00","  3.7130","1",""
"8098","19/10/1917 10:12:00"," -2.3827","0",""
"8099","19/10/1917 15:30:00","  3.7638","1",""
"8100","19/10/1917 22:32:00"," -2.3827","0",""
"8101","20/10/1917 03:43:00","  3.5352","1",""
"8102","20/10/1917 10:45:00"," -2.4335","0",""
"8103","20/10/1917 16:05:00","  3.5098","1",""
"8104","20/10/1917 23:02:00"," -2.4335","0",""
"8105","21/10/1917 04:25:00","  3.2558","1",""
"8106","21/10/1917 11:22:00"," -2.4589","0",""
"8107","21/10/1917 16:40:00","  3.0018","1",""
"8108","21/10/1917 23:32:00"," -2.5351","0",""
"8109","22/10/1917 05:10:00","  3.0780","1",""
"8110","22/10/1917 11:40:00"," -2.1287","0",""
"8111","22/10/1917 17:15:00","  3.0780","1",""
"8112","22/10/1917 23:58:00"," -2.1795","0",""
"8113","23/10/1917 05:55:00","  2.5954","1",""
"8114","23/10/1917 11:45:00"," -1.8239","0",""
"8115","23/10/1917 18:10:00","  3.0018","1",""
"8116","24/10/1917 06:40:00","  2.4938","1",""
"8117","24/10/1917 12:40:00"," -1.7732","0",""
"8118","24/10/1917 13:00:00"," -2.0271","0",""
"8119","24/10/1917 19:30:00","  2.4938","1",""
"8120","25/10/1917 03:30:00"," -2.9415","0",""
"8121","25/10/1917 08:40:00","  1.3763","1",""
"8122","25/10/1917 13:50:00"," -2.3319","0",""
"8123","25/10/1917 21:02:00","  3.6114","1",""
"8124","26/10/1917 03:55:00"," -1.5954","0",""
"8125","26/10/1917 09:25:00","  2.5192","1",""
"8126","26/10/1917 16:10:00"," -2.3319","0",""
"8127","26/10/1917 22:25:00","  3.0018","1",""
"8128","27/10/1917 04:50:00"," -2.0779","0",""
"8129","27/10/1917 10:55:00","  3.4082","1",""
"8130","27/10/1917 17:50:00"," -2.3827","0",""
"8131","27/10/1917 23:28:00","  3.6622","1",""
"8132","28/10/1917 06:15:00"," -2.3573","0",""
"8133","28/10/1917 11:48:00","  3.3574","1",""
"8134","28/10/1917 19:10:00"," -2.8399","0",""
"8135","29/10/1917 07:15:00"," -2.5097","0",""
"8136","29/10/1917 12:15:00","  3.6622","1",""
"8137","29/10/1917 12:32:00","  3.6622","1",""
"8138","29/10/1917 20:05:00"," -2.8907","0",""
"8139","30/10/1917 01:00:00","  3.4590","1",""
"8140","30/10/1917 09:15:00"," -3.2463","0",""
"8141","30/10/1917 13:30:00","  2.8494","1",""
"8142","30/10/1917 20:58:00"," -3.2463","0",""
"8143","31/10/1917 01:35:00","  4.0178","1",""
"8144","31/10/1917 08:55:00"," -2.7383","0",""
"8145","31/10/1917 13:50:00","  4.0686","1",""
"8146","31/10/1917 21:25:00"," -2.8145","0",""
"8147","01/11/1917 02:28:00","  4.0178","1",""
"8148","01/11/1917 09:40:00"," -2.6113","0",""
"8149","01/11/1917 14:40:00","  4.0686","1",""
"8150","01/11/1917 22:05:00"," -2.7129","0",""
"8151","02/11/1917 03:10:00","  3.7384","1",""
"8152","02/11/1917 10:28:00"," -2.7891","0",""
"8153","02/11/1917 15:28:00","  3.9162","1",""
"8154","02/11/1917 22:25:00"," -2.4843","0",""
"8155","03/11/1917 03:43:00","  3.7130","1",""
"8156","03/11/1917 11:02:00"," -2.4843","0",""
"8157","03/11/1917 16:13:00","  3.7130","1",""
"8158","03/11/1917 23:07:00"," -2.3827","0",""
"8159","04/11/1917 04:37:00","  3.3066","1",""
"8160","04/11/1917 11:32:00"," -2.5097","0",""
"8161","04/11/1917 17:08:00","  3.2558","1",""
"8162","04/11/1917 23:32:00"," -2.2811","0",""
"8163","05/11/1917 05:10:00","  2.7986","1",""
"8164","05/11/1917 11:58:00"," -2.5351","0",""
"8165","05/11/1917 12:00:00"," -1.9001","0",""
"8166","05/11/1917 17:58:00","  3.0018","1",""
"8167","06/11/1917 05:40:00","  2.2906","1",""
"8168","06/11/1917 12:10:00"," -2.3827","0",""
"8169","06/11/1917 18:40:00","  3.2050","1",""
"8170","07/11/1917 06:15:00","  2.4430","1",""
"8171","07/11/1917 12:18:00"," -1.4684","0",""
"8172","07/11/1917 12:55:00"," -2.1287","0",""
"8173","07/11/1917 19:30:00","  2.6462","1",""
"8174","08/11/1917 01:10:00"," -1.4938","0",""
"8175","08/11/1917 07:40:00","  2.0367","1",""
"8176","08/11/1917 14:20:00"," -1.8747","0",""
"8177","08/11/1917 20:40:00","  2.3414","1",""
"8178","09/11/1917 02:30:00"," -1.7732","0",""
"8179","09/11/1917 09:15:00","  2.4430","1",""
"8180","09/11/1917 15:00:00"," -1.7224","0",""
"8181","09/11/1917 21:33:00","  2.7986","1",""
"8182","10/11/1917 04:10:00"," -1.5700","0",""
"8183","10/11/1917 10:30:00","  2.9002","1",""
"8184","10/11/1917 16:57:00"," -1.9255","0",""
"8185","10/11/1917 23:02:00","  2.9510","1",""
"8186","11/11/1917 05:23:00"," -1.9763","0",""
"8187","11/11/1917 11:30:00","  2.6462","1",""
"8188","11/11/1917 12:00:00","  2.9510","1",""
"8189","11/11/1917 18:10:00"," -2.4335","0",""
"8190","12/11/1917 06:30:00"," -2.3319","0",""
"8191","12/11/1917 12:12:00","  2.8494","1",""
"8192","12/11/1917 18:52:00"," -2.5859","0",""
"8193","13/11/1917 07:25:00"," -2.3827","0",""
"8194","13/11/1917 12:35:00","  3.3574","1",""
"8195","13/11/1917 12:50:00","  3.1034","1",""
"8196","13/11/1917 19:45:00"," -2.6367","0",""
"8197","14/11/1917 01:12:00","  3.3066","1",""
"8198","14/11/1917 08:00:00"," -2.5351","0",""
"8199","14/11/1917 13:30:00","  3.3320","1",""
"8200","14/11/1917 20:12:00"," -2.5097","0",""
"8201","15/11/1917 01:42:00","  3.6114","1",""
"8202","15/11/1917 08:30:00"," -2.3573","0",""
"8203","15/11/1917 13:55:00","  3.5352","1",""
"8204","15/11/1917 21:00:00"," -2.6367","0",""
"8205","16/11/1917 02:20:00","  3.3320","1",""
"8206","16/11/1917 09:20:00"," -2.7383","0",""
"8207","16/11/1917 14:40:00","  3.4590","1",""
"8208","16/11/1917 21:33:00"," -2.6367","0",""
"8209","17/11/1917 02:58:00","  3.4844","1",""
"8210","17/11/1917 10:00:00"," -2.7129","0",""
"8211","17/11/1917 15:18:00","  3.5098","1",""
"8212","17/11/1917 22:10:00"," -2.5859","0",""
"8213","18/11/1917 03:30:00","  3.3828","1",""
"8214","21/11/1917 12:33:00"," -2.2811","0",""
"8215","21/11/1917 18:45:00","  3.3066","1",""
"8216","22/11/1917 01:00:00"," -1.9763","0",""
"8217","22/11/1917 06:52:00","  2.6716","1",""
"8218","22/11/1917 13:50:00"," -2.5351","0",""
"8219","22/11/1917 19:52:00","  2.9002","1",""
"8220","23/11/1917 02:05:00"," -2.0779","0",""
"8221","23/11/1917 08:10:00","  2.7478","1",""
"8222","23/11/1917 15:00:00"," -2.4335","0",""
"8223","23/11/1917 21:10:00","  3.0526","1",""
"8224","24/11/1917 03:30:00"," -1.8747","0",""
"8225","24/11/1917 09:20:00","  2.6208","1",""
"8226","24/11/1917 16:40:00"," -2.9415","0",""
"8227","24/11/1917 22:15:00","  2.7478","1",""
"8228","25/11/1917 04:58:00"," -2.2049","0",""
"8229","25/11/1917 10:32:00","  2.8494","1",""
"8230","25/11/1917 15:18:00"," -1.3922","0",""
"8231","25/11/1917 23:10:00","  3.7892","1",""
"8232","26/11/1917 18:48:00"," -2.8653","0",""
"8233","27/11/1917 07:10:00"," -3.2209","0",""
"8234","27/11/1917 12:05:00","  2.3160","1",""
"8235","27/11/1917 12:15:00","  3.7130","1",""
"8236","27/11/1917 19:15:00"," -2.3319","0",""
"8237","28/11/1917 08:00:00"," -2.4081","0",""
"8238","28/11/1917 12:45:00","  4.0432","1",""
"8239","28/11/1917 13:05:00","  3.5606","1",""
